edition,edition_status,card_id,provider,reconciliation_status,fouls_strictly_before_card,foul_linked,fouls_through_card,provenance_status,source_url
2014,final,2014-011-208006,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-011-208011,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-012-208058,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-013-208032,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-013-208037,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-014-208064,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-014-208077,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-015-208084,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-015-208086,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-016-208117,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-016-208118,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-016-208119,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-016-208134,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-017-208101,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-017-208104,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-017-208105,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-017-208112,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-018-208174,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-018-208190,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-019-208157,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-019-208158,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-019-208162,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-020-208139,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-020-208142,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-021-208199,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-021-208213,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-022-208231,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-022-208232,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-022-208235,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-022-208241,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-022-208246,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-023-208214,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-023-208220,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-024-208258,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-024-208261,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-025-208287,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-026-208288,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-026-208291,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-026-208294,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-026-208298,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-026-208299,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-027-208317,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-027-208318,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-028-208350,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-028-208362,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-029-208349,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-030-208415,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-031-208370,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-031-208371,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-031-208376,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-032-208388,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-032-208394,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-032-208395,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-033-208468,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-033-208483,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-033-208484,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-034-208488,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-034-208489,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-034-208494,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-034-208507,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-035-208452,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-035-208461,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-035-208462,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-036-208429,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-036-208432,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-037-208573,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-037-208583,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-038-208559,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-038-208563,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-038-208564,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-039-208536,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-039-208541,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-039-208542,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-039-208549,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-039-208553,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-040-208521,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-040-208522,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-040-208525,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-041-208654,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-042-208633,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-042-208664,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-043-208622,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-043-208624,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-044-208608,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-044-208615,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-045-208674,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-045-208675,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-045-208681,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-046-208689,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-046-208690,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-046-208700,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-046-208706,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-047-208707,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-047-208708,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-047-208711,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-048-208724,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-048-208727,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-048-208728,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-048-208738,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-048-208741,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-049-208745,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-049-208748,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-049-208749,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-049-208752,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-049-208759,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-049-208760,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-049-208761,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-050-208782,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-050-208787,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-050-208788,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-051-208805,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-051-208811,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-051-208812,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-052-208814,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-052-208815,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-052-208816,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-052-208818,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-052-208823,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-052-208827,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-052-208828,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-052-208835,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-053-208850,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-054-208861,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-054-208873,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-055-208881,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-055-208884,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-055-208889,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-055-208897,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-055-208898,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-056-208900,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-056-208903,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-057-208946,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-057-208947,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-057-208949,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-057-208952,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-058-208929,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-058-208936,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-059-208980,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-059-208981,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-059-208982,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-059-208989,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-059-208994,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-059-208995,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-060-208967,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-060-208972,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-060-208975,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-061-209021,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-062-209056,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-062-209059,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-062-209070,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-063-209088,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-063-209090,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-063-209092,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-063-209095,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-063-209098,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-064-209109,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-064-209112,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-064-209115,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2014,final,2014-064-209116,source_unavailable,source_unavailable,,,,complete_event_source_unavailable,https://www.fifa.com/tournaments/mens/worldcup/2014brazil
2018,final,2018-001-17052500001406,StatsBomb open data,matched,20,true,21,provider_card_matched_and_ordered,https://github.com/statsbomb/open-data
